delta time[s],outdoor temperature[°C],flow temperature boiler[°C],return flow temperature boiler[°C],return flow temperature[°C],room temperature[°C],pump I/O,boiler heating temperature[°C],flow temperature[°C],boiler I/O
45315.907,19.546527,51.652484,43.615867,42.622548,23.170377,1,51.679623,49.645031,1
46800,20,51.545688,43.516802,42.521565,23.287051,1,51.562949,49.540199,1
46800,20,51.545688,43.516802,42.521565,23.287051,1,51.562949,49.540199,1
49720.558,19.188734,51.716585,43.664529,42.675307,23.082796,1,51.767204,49.704485,1
50400,19,51.75727,43.700285,42.712332,23.035117,1,51.814883,49.74378,1
50400,19,51.75727,43.700285,42.712332,23.035117,1,51.814883,49.74378,1
50400,19,51.75727,43.700285,42.712332,23.035117,1,51.814883,49.74378,1
50483.87,18.955735,51.76578,43.707639,42.719964,23.024831,1,51.825169,49.751923,1
50651.61,18.867206,51.784399,43.723676,42.736651,23.002442,1,51.847558,49.769773,1
51476.368,18.431917,51.890914,43.823244,42.838038,22.887868,1,51.962132,49.874753,1
53152.584,17.547247,52.111657,44.037898,43.053727,22.661894,1,52.188106,50.094246,1
54000,17.1,52.222922,44.145719,43.16217,22.54745,1,52.30255,50.204766,1
54000,17.1,52.222922,44.145719,43.16217,22.54745,1,52.30255,50.204766,1
54000,17.1,52.222922,44.145719,43.16217,22.54745,1,52.30255,50.204766,1
54502.865,17.086032,52.243758,44.173016,43.187759,22.538043,1,52.311957,50.227928,1
55508.595,17.058095,52.258412,44.194008,43.206794,22.533085,1,52.316915,50.244372,1
57600,17,52.269253,44.202654,43.215967,22.51887,1,52.33113,50.254493,1
57600,17,52.269253,44.202654,43.215967,22.51887,1,52.33113,50.254493,1
57600,17,52.269253,44.202654,43.215967,22.51887,1,52.33113,50.254493,1
58044.765,16.876454,52.291526,44.219778,43.234456,22.488817,1,52.361183,50.275217,1
58934.294,16.629363,52.348863,44.271185,43.287472,22.423779,1,52.426221,50.331073,1
60113.733,16.301741,52.432688,44.353643,43.370092,22.339596,1,52.510404,50.414766,1
61200,16,52.507589,44.42613,43.44302,22.262408,1,52.587592,50.489131,1
61200,16,52.507589,44.42613,43.44302,22.262408,1,52.587592,50.489131,1
62783.324,16.131944,52.489156,44.415882,43.430559,22.293527,1,52.556473,50.473221,1
64800,16.3,52.454189,44.386236,43.399497,22.33607,1,52.51393,50.439752,1
64800,16.3,52.454189,44.386236,43.399497,22.33607,1,52.51393,50.439752,1
65493.599,16.2422,52.457497,44.384427,43.39903,22.324393,1,52.525607,50.441359,1
66880.797,16.1266,52.482489,44.405003,43.420864,22.293353,1,52.556647,50.465206,1
68400,16,52.516035,44.438758,43.45447,22.260833,1,52.589167,50.498928,1
68400,16,52.516035,44.438758,43.45447,22.260833,1,52.589167,50.498928,1
68400,16,52.516035,44.438758,43.45447,22.260833,1,52.589167,50.498928,1
68931.237,15.704869,52.571616,44.484231,43.50249,22.189938,1,52.660062,50.551362,1
69993.71,15.114606,52.710753,44.611411,43.632803,22.035726,1,52.814274,50.687526,1
71056.183,14.524343,52.862087,44.760439,43.782084,21.884067,1,52.965933,50.838679,1
72000,14,52.992411,44.88665,43.90904,21.749975,1,53.100025,50.968097,1
72000,14,52.992411,44.88665,43.90904,21.749975,1,53.100025,50.968097,1
72430.422,14.023912,53.006153,44.90839,43.928656,21.749821,1,53.100179,50.984611,1
73291.266,14.071737,53.004112,44.915183,43.932799,21.764861,1,53.085139,50.985014,1
75387.14,14.188174,52.96868,44.876995,43.89542,21.795154,1,53.054846,50.948538,1
75600,14.2,52.963485,44.8702,43.889106,21.79784,1,53.05216,50.942862,1
75600,14.2,52.963485,44.8702,43.889106,21.79784,1,53.05216,50.942862,1
75600,14.2,52.963485,44.8702,43.889106,21.79784,1,53.05216,50.942862,1
77695.874,14.66575,52.85987,44.777293,43.793533,21.916086,1,52.933914,50.842275,1
79200,15,52.782228,44.705662,43.720445,22.001488,1,52.848512,50.766245,1
79200,15,52.782228,44.705662,43.720445,22.001488,1,52.848512,50.766245,1
79200,15,52.782228,44.705662,43.720445,22.001488,1,52.848512,50.766245,1
82099.658,14.19454,52.955951,44.858703,43.878748,21.798832,1,53.051168,50.934069,1
82800,14,52.998772,44.896948,43.918147,21.749717,1,53.100283,50.975603,1
82800,14,52.998772,44.896948,43.918147,21.749717,1,53.100283,50.975603,1
82800,14,52.998772,44.896948,43.918147,21.749717,1,53.100283,50.975603,1
82824.267,13.995281,52.991762,44.898488,43.919042,21.747009,1,53.062546,50.974525,1
82872.801,13.985844,52.967484,44.899264,43.916264,21.740373,1,52.988292,50.963392,1
82921.334,13.976407,52.931115,44.892269,43.901663,21.730015,1,52.917761,50.935435,1
82969.868,13.96697,52.891163,44.873104,43.874174,21.714535,1,52.852351,50.897524,1
83071.122,13.947282,52.798059,44.802635,43.794681,21.669146,1,52.728984,50.808549,1
83248.972,13.9127,52.621072,44.638177,43.626166,21.56453,1,52.537184,50.634051,1
83539.672,13.856175,52.330191,44.347684,43.335008,21.370731,1,52.246483,50.342376,1
83947.262,13.776921,51.926391,43.944721,42.932721,21.096747,1,51.84115,49.939525,1
84762.432,13.618416,51.118373,43.142683,42.128982,20.552218,1,51.027062,49.132357,1
85577.602,13.459911,50.310193,42.338177,41.324242,20.006487,1,50.214177,48.325482,1
86400,13.3,49.495154,41.526929,40.512627,19.456043,1,49.393957,47.511658,1
86400,13.3,49.495156,41.526929,40.512627,19.456043,1,49.393957,47.511658,1
86461.017,13.294915,49.469057,41.475521,40.465004,19.421007,1,49.428993,47.472287,1
86497.628,13.291864,49.457321,41.446404,40.439135,19.401223,1,49.448777,47.452933,1
86534.238,13.288813,49.450745,41.42173,40.419341,19.384271,1,49.465729,47.441293,1
86586.733,13.284439,49.444819,41.396501,40.401277,19.365324,1,49.484676,47.432511,1
86639.227,13.280064,49.442141,41.382093,40.391693,19.351759,1,49.498241,47.428032,1
86691.722,13.27569,49.441879,41.374688,40.386875,19.342203,1,49.507797,47.426257,1
86954.194,13.253817,49.448606,41.370114,40.386751,19.321614,1,49.528386,47.431459,1
87216.667,13.231944,49.456351,41.381245,40.396827,19.31865,1,49.53135,47.440005,1
87723.395,13.189717,49.466397,41.391133,40.406549,19.30849,1,49.54151,47.449897,1
88230.124,13.14749,49.476865,41.400882,40.416628,19.297138,1,49.552862,47.4603,1
89377.118,13.051907,49.500673,41.424086,40.439811,19.27284,1,49.57716,47.483907,1
90000,13,49.513606,41.436872,40.452453,19.259906,1,49.590094,47.496722,1
90000,13,49.513606,41.436872,40.452453,19.259906,1,49.590094,47.496722,1
90000,13,49.513606,41.436872,40.452453,19.259906,1,49.590094,47.496722,1
92778.61,13,49.517205,41.441943,40.457316,19.258882,1,49.591118,47.500956,1
98335.829,13,49.517555,41.442625,40.457896,19.259039,1,49.590961,47.501394,1
104400,13,49.516217,41.44081,40.456128,19.259513,1,49.590487,47.49983,1
104400,13,49.516217,41.44081,40.456128,19.259513,1,49.590487,47.49983,1
104400,13,49.516217,41.44081,40.456128,19.259513,1,49.590487,47.49983,1
105453.63,13.497546,49.413432,41.351934,40.363767,19.383263,1,49.466737,47.401157,1
107560.88,14.492639,49.171548,41.123557,40.132072,19.641491,1,49.208509,47.162364,1
108000,14.7,49.116571,41.069395,40.077748,19.696387,1,49.153613,47.107344,1
108000,14.7,49.116571,41.069395,40.077748,19.696387,1,49.153613,47.107344,1
108000,14.7,49.116571,41.069395,40.077748,19.696387,1,49.153613,47.107344,1
110612.29,15.643328,48.879102,40.83701,39.844649,19.937491,1,48.912509,46.870759,1
111600,16,48.789609,40.749703,39.756989,20.028778,1,48.821222,46.781671,1
111600,16,48.789609,40.749703,39.756989,20.028778,1,48.821222,46.781671,1
111600,16,48.789609,40.749703,39.756989,20.028778,1,48.821222,46.781671,1
111697.2,15.973,48.84938,40.76714,39.783051,20.042784,1,48.969216,46.823327,1
111891.6,15.919,49.017725,40.864247,39.900369,20.090822,1,49.245178,46.97118,1
112086,15.865,49.233395,41.058082,40.104437,20.176864,1,49.483136,47.186307,1
112280.4,15.811,49.45208,41.279273,40.323764,20.28304,1,49.70096,47.403945,1
112732.77,15.685343,49.956427,41.778662,40.824533,20.533411,1,50.204534,47.908312,1
113185.13,15.559685,50.45801,42.277211,41.323514,20.781506,1,50.710384,48.408571,1
114258.07,15.261647,51.651656,43.458099,42.50709,21.370809,1,51.909312,49.599827,1
115200,15,52.699683,44.494782,43.546172,21.888292,1,52.961708,50.645892,1
115200,15,52.69968,44.494782,43.546171,21.888292,1,52.961708,50.645892,1
115200,15,52.69968,44.494782,43.546171,21.888292,1,52.961708,50.645892,1
115200,15,52.699681,44.494782,43.546172,21.888292,1,52.961708,50.645892,1
115200,15.000001,52.699682,44.494783,43.546172,21.888293,1,52.961707,50.645893,1
115200,15.000001,52.699682,44.494783,43.546173,21.888293,1,52.961707,50.645893,1
115200,15.000001,52.699682,44.494784,43.546173,21.888293,1,52.961707,50.645893,1
115200,15.000001,52.699682,44.494784,43.546173,21.888293,1,52.961707,50.645893,1
115200,15.000001,52.699682,44.494784,43.546173,21.888293,1,52.961707,50.645894,1
115200,15.000001,52.699682,44.494784,43.546174,21.888293,1,52.961707,50.645894,1
115200,15.000001,52.699683,44.494785,43.546174,21.888294,1,52.961706,50.645894,1
115200,15.000002,52.699685,44.494787,43.546176,21.888295,1,52.961705,50.645896,1
115200.01,15.000006,52.699691,44.494794,43.546184,21.888298,1,52.961702,50.645904,1
115200.03,15.000018,52.699714,44.494819,43.546209,21.88831,1,52.96169,50.645929,1
115200.13,15.000071,52.699809,44.494924,43.546318,21.888363,1,52.961637,50.646036,1
115200.48,15.000264,52.700162,44.495312,43.546719,21.888556,1,52.961444,50.646432,1
115201.81,15.001005,52.701481,44.496801,43.548256,21.889297,1,52.960703,50.647942,1
115207.2,15.003998,52.706409,44.502841,43.554445,21.892297,1,52.957703,50.653962,1
115224.83,15.013793,52.719154,44.522766,43.574344,21.9023,1,52.9477,50.67234,1
115277.92,15.043291,52.742092,44.579401,43.625637,21.933043,1,52.916957,50.710965,1
115301.32,15.056288,52.747879,44.601162,43.642786,21.946346,1,52.903654,50.720279,1
115324.71,15.069285,52.752364,44.619453,43.656094,21.958923,1,52.891077,50.726879,1
115348.11,15.082282,52.755598,44.634086,43.666283,21.970681,1,52.879319,50.731924,1
115383.2,15.101777,52.758073,44.650183,43.677252,21.986805,1,52.863195,50.737047,1
115418.29,15.121272,52.758124,44.660829,43.68417,22.001159,1,52.848841,50.739419,1
115453.38,15.140767,52.756444,44.667466,43.687904,22.013824,1,52.836176,50.739463,1
115488.47,15.160263,52.753537,44.670991,43.689115,22.024947,1,52.825053,50.737777,1
115552.45,15.195807,52.746363,44.671693,43.686884,22.041999,1,52.808001,50.731973,1
115616.43,15.231351,52.737753,44.667396,43.680944,22.055848,1,52.794152,50.724047,1
115695.39,15.275216,52.726378,44.6586,43.671161,22.070147,1,52.779853,50.713031,1
115856.26,15.364587,52.703026,44.636817,43.6488,22.094926,1,52.755074,50.689816,1
116017.12,15.453957,52.680247,44.614256,43.626254,22.11764,1,52.73236,50.667054,1
116348.93,15.638297,52.63434,44.569588,43.5814,22.164625,1,52.685375,50.621422,1
116804.18,15.89121,52.571666,44.509289,43.520604,22.229693,1,52.620307,50.559268,1
117496.76,16.27598,52.476144,44.417221,43.42783,22.328619,1,52.521381,50.464489,1
118621.88,16.901044,52.321057,44.267759,43.27722,22.489299,1,52.360701,50.310621,1
118800,17,52.296512,44.244105,43.253384,22.514736,1,52.335264,50.286269,1
118800,17,52.296512,44.244105,43.253384,22.514736,1,52.335264,50.286269,1
118800,17,52.296512,44.244105,43.253384,22.514736,1,52.335264,50.286269,1
119298.45,16.861542,52.300834,44.234442,43.24742,22.487466,1,52.362534,50.285951,1
120295.34,16.584627,52.356303,44.275602,43.292728,22.41185,1,52.43815,50.337632,1
121568.45,16.230987,52.452772,44.37432,43.390594,22.320994,1,52.529006,50.435163,1
122400,16,52.513947,44.436644,43.452366,22.262669,1,52.587331,50.496799,1
122400,16,52.513947,44.436644,43.452366,22.262669,1,52.587331,50.496799,1
122400,16,52.513947,44.436644,43.452366,22.262669,1,52.587331,50.496799,1
124244.09,16.512247,52.403624,44.338647,43.351218,22.390271,1,52.459729,50.389945,1
126000,17,52.290742,44.234207,43.244704,22.514081,1,52.335919,50.279278,1
126000,17,52.290742,44.234207,43.244704,22.514081,1,52.335919,50.279278,1
126000,17,52.290742,44.234207,43.244704,22.514081,1,52.335919,50.279278,1
126727.88,16.959562,52.282065,44.21745,43.230122,22.509237,1,52.340763,50.267884,1
128183.65,16.878686,52.296086,44.22526,43.23978,22.486311,1,52.363689,50.280254,1
129600,16.8,52.319005,44.249165,43.263368,22.465507,1,52.384493,50.303586,1
129600,16.8,52.319005,44.249165,43.263368,22.465507,1,52.384493,50.303586,1
129600,16.8,52.319005,44.249165,43.263368,22.465507,1,52.384493,50.303586,1
131382.85,16.849523,52.309526,44.242331,43.255769,22.478766,1,52.371234,50.29482,1
134948.54,16.94857,52.285293,44.219447,43.23255,22.504528,1,52.345472,50.270888,1
136800,17,52.271644,44.205634,43.218831,22.517665,1,52.332335,50.257157,1
136800,17,52.271644,44.205634,43.218831,22.517665,1,52.332335,50.257157,1
136800,17,52.271644,44.205634,43.218831,22.517665,1,52.332335,50.257157,1
138408.47,16.419163,52.400013,44.320831,43.337344,22.371115,1,52.478885,50.381844,1
140400,15.7,52.571008,44.481044,43.500135,22.186897,1,52.663103,50.550119,1
140400,15.7,52.571008,44.481044,43.500135,22.186897,1,52.663103,50.550119,1
140400,15.7,52.571008,44.481044,43.500135,22.186897,1,52.663103,50.550119,1
141094.14,15.565028,52.616123,44.529807,43.547838,22.148912,1,52.701088,50.59665,1
142482.43,15.295084,52.687009,44.601814,43.619242,22.08093,1,52.76907,50.667977,1
144000,15,52.757371,44.669045,43.687082,22.006852,1,52.843148,50.737494,1
144000,15,52.757371,44.669045,43.687082,22.006852,1,52.843148,50.737494,1
146736.68,14.239811,52.943633,44.845689,43.866001,21.809939,1,53.040061,50.921551,1
147600,14,53.002532,44.901705,43.922687,21.747905,1,53.102095,50.979794,1
147600,14,53.002532,44.901705,43.922687,21.747905,1,53.102095,50.979794,1
147600,14,53.002532,44.901705,43.922687,21.747905,1,53.102095,50.979794,1
151200,13.3,53.180534,45.075873,44.097427,21.567744,1,53.282256,51.157192,1
151200,13.3,53.180534,45.075873,44.097427,21.567744,1,53.282256,51.157192,1
154800,14,53.023981,44.934847,43.952471,21.745219,1,53.104781,51.004906,1
154800,14,53.023981,44.934847,43.952471,21.745219,1,53.104781,51.004906,1
158400,14,53.016026,44.923011,43.941721,21.746804,1,53.103196,50.995685,1
158400,14,53.016026,44.923011,43.941721,21.746804,1,53.103196,50.995685,1
158400,14,53.016026,44.923011,43.941721,21.746804,1,53.103196,50.995685,1
162000,13.3,53.180992,45.076847,44.098234,21.568026,1,53.281974,51.15778,1
162000,13.3,53.180992,45.076847,44.098234,21.568026,1,53.281974,51.15778,1
165600,13,53.260058,45.155463,44.176771,21.490046,1,53.359954,51.236994,1
165600,13,53.260058,45.155463,44.176771,21.490046,1,53.359954,51.236994,1
169200,13,53.263879,45.161393,44.182093,21.489591,1,53.360409,51.241472,1
169200,13,53.263879,45.161393,44.182093,21.489591,1,53.360409,51.241472,1
169200,13,53.263879,45.161393,44.182093,21.489591,1,53.360409,51.241472,1
169229.16,12.99676,53.251771,45.160613,44.1802,21.488762,1,53.312638,51.236599,1
169287.48,12.99028,53.215151,45.154822,44.169188,21.484007,1,53.220193,51.21447,1
169345.8,12.9838,53.164916,45.136294,44.141186,21.471546,1,53.135454,51.171417,1
169404.12,12.97732,53.111361,45.100963,44.097638,21.450747,1,53.059053,51.118833,1
169576.73,12.958141,52.938448,44.94811,43.937221,21.362005,1,52.860103,50.950243,1
169803.17,12.932981,52.704999,44.716643,43.705243,21.218113,1,52.626603,50.716302,1
170125.68,12.897147,52.378192,44.388986,43.377844,21.007038,1,52.300166,50.389543,1
170678.35,12.835739,51.819559,43.83486,42.823244,20.649809,1,51.736269,49.832034,1
172112.17,12.676426,50.370342,42.394448,41.38073,19.722351,1,50.274032,48.384696,1
172800,12.6,49.674785,41.702811,40.687983,19.277151,1,49.572849,47.689915,1
172800,12.6,49.674784,41.702811,40.687982,19.277151,1,49.572849,47.689915,1
172861.46,12.606828,49.645641,41.648827,40.638683,19.24361,1,49.60639,47.64867,1
172898.33,12.610926,49.632365,41.618401,40.611721,19.224861,1,49.625139,47.627941,1
172935.2,12.615023,49.62458,41.592632,40.59069,19.20921,1,49.64079,47.614846,1
172986.74,12.620749,49.617027,41.566274,40.571247,19.192891,1,49.657109,47.604527,1
173038.28,12.626475,49.612374,41.550264,40.56002,19.182058,1,49.667942,47.598286,1
173229.92,12.647769,49.606246,41.528248,40.544053,19.167145,1,49.682855,47.589257,1
173421.56,12.669062,49.604061,41.527073,40.542844,19.171763,1,49.678237,47.587873,1
173653.7,12.694856,49.598391,41.523436,40.538539,19.179816,1,49.670184,47.582464,1
173950.83,12.72787,49.590114,41.515372,40.530362,19.188523,1,49.661477,47.574289,1
174681.76,12.809085,49.569862,41.495839,40.510762,19.209275,1,49.640725,47.554152,1
175412.7,12.8903,49.549829,41.476508,40.4912,19.230227,1,49.619773,47.534287,1
176400,13,49.52277,41.450413,40.464789,19.258555,1,49.591445,47.507464,1
176400,13,49.52277,41.450413,40.464789,19.258555,1,49.591445,47.507464,1
176400,13,49.52277,41.450413,40.464789,19.258555,1,49.591445,47.507464,1
179422.63,13,49.517601,41.442749,40.457993,19.259101,1,49.590899,47.50146,1
180000,13,49.516721,41.441441,40.456833,19.259191,1,49.590809,47.500437,1
180000,13,49.516721,41.441441,40.456833,19.259191,1,49.590809,47.500437,1
180000,13,49.516721,41.441441,40.456833,19.259191,1,49.590809,47.500437,1
183600,12.9,49.540906,41.464256,40.479954,19.233397,1,49.616603,47.524305,1
183600,12.9,49.540906,41.464256,40.479954,19.233397,1,49.616603,47.524305,1
187200,13,49.518589,41.4441,40.45925,19.258778,1,49.591222,47.502578,1
187200,13,49.518589,41.4441,40.45925,19.258778,1,49.591222,47.502578,1
187200,13,49.518589,41.4441,40.45925,19.258778,1,49.591222,47.502578,1
190800,13,49.517426,41.442385,40.457689,19.25899,1,49.59101,47.501235,1
190800,13,49.517426,41.442385,40.457689,19.25899,1,49.59101,47.501235,1
194400,14.2,49.234867,41.178302,40.18914,19.565725,1,49.284275,47.223381,1
194400,14.2,49.234867,41.178302,40.18914,19.565725,1,49.284275,47.223381,1
194400,14.2,49.234867,41.178302,40.18914,19.565725,1,49.284275,47.223381,1
198000,15,49.032058,40.98066,39.990539,19.772507,1,49.077493,47.02141,1
198000,15,49.032058,40.98066,39.990539,19.772507,1,49.077493,47.02141,1
198000,15,49.032058,40.98066,39.990539,19.772507,1,49.077493,47.02141,1
198029.16,15.0162,49.042071,40.979856,39.990791,19.77529,1,49.12331,47.024486,1
198087.48,15.0486,49.073881,40.982312,39.998227,19.784604,1,49.211196,47.042496,1
198145.8,15.081,49.118454,40.996974,40.021909,19.802764,1,49.290236,47.080425,1
198204.12,15.1134,49.165992,41.027661,40.060336,19.829922,1,49.360278,47.127223,1
198342.97,15.19054,49.289722,41.135349,40.174161,19.915369,1,49.50625,47.247362,1
198564.71,15.313725,49.494058,41.33608,40.376167,20.078897,1,49.712278,47.451853,1
198874.77,15.485986,49.775735,41.619973,40.65964,20.317862,1,49.990096,47.733985,1
199432.92,15.796068,50.280416,42.122692,41.162364,20.744031,1,50.494174,48.238111,1
200656.08,16.4756,51.386532,43.225763,42.266502,21.677555,1,51.599244,49.343703,1
201600,17,52.239755,44.076872,43.118329,22.397679,1,52.452321,50.196501,1
201600,17,52.239751,44.076872,43.118328,22.397679,1,52.452321,50.196501,1
201600,17,52.239751,44.076872,43.118328,22.397679,1,52.452321,50.196501,1
201600,17.000001,52.239752,44.076873,43.118329,22.39768,1,52.45232,50.196503,1
201600,17.000003,52.239753,44.076875,43.118331,22.397682,1,52.452318,50.196504,1
201600,17.000003,52.239753,44.076875,43.118331,22.397682,1,52.452318,50.196504,1
201600,17.000003,52.239753,44.076875,43.118331,22.397682,1,52.452318,50.196504,1
201600,17.000003,52.239754,44.076875,43.118331,22.397682,1,52.452318,50.196504,1
201600,17.000003,52.239754,44.076875,43.118331,22.397682,1,52.452318,50.196504,1
201600,17.000003,52.239754,44.076875,43.118331,22.397682,1,52.452318,50.196505,1
201600,17.000004,52.239755,44.076876,43.118332,22.397683,1,52.452317,50.196506,1
201600.01,17.000006,52.239757,44.076878,43.118334,22.397685,1,52.452315,50.196507,1
201600.01,17.000009,52.239761,44.076882,43.118338,22.397688,1,52.452312,50.196511,1
201600.02,17.000018,52.23977,44.076892,43.118347,22.397696,1,52.452304,50.19652,1
201600.03,17.000027,52.239779,44.076902,43.118357,22.397704,1,52.452296,50.19653,1
201600.04,17.000035,52.239788,44.076911,43.118365,22.397711,1,52.452289,50.196538,1
201600.05,17.000043,52.239796,44.07692,43.118374,22.397719,1,52.452281,50.196546,1
201600.1,17.000082,52.239838,44.076964,43.118416,22.397755,1,52.452245,50.196587,1
201600.24,17.000197,52.239959,44.077092,43.118538,22.39786,1,52.45214,50.196706,1
201600.56,17.000468,52.240244,44.077394,43.118827,22.398109,1,52.451891,50.196987,1
201601.69,17.00141,52.241211,44.078445,43.119831,22.398974,1,52.451026,50.197968,1
201605.29,17.004406,52.244069,44.081779,43.12302,22.401724,1,52.448276,50.201107,1
201615.89,17.013238,52.250942,44.091513,43.132393,22.409838,1,52.440162,50.210315,1
201649.35,17.041122,52.263423,44.121191,43.160406,22.435285,1,52.414715,50.234296,1
