delta time[s],outdoor temperature[°C],flow temperature[°C],return flow temperature[°C],f-r diff[K],room temperature[°C],pump I/O,boiler heating temperature[°C],pressure[bar],drinking water temperature boiler[°C],drinking water temperature house supply[°C],boiler I/O
1836000,5.57,59.105195,52.933187,6.1720082,19.581635,1,59.268365,18.214517,13.585125,11.671,1
1836000,5.57,59.105195,52.933187,6.1720082,19.581635,1,59.268365,18.214517,13.585125,11.671,1
1836000,5.57,59.105195,52.933187,6.1720082,19.581635,1,59.268365,18.214517,13.585125,11.671,1
1839600,5.79,59.05785,52.891763,6.1660879,19.636982,1,59.213018,18.067299,13.623812,11.737,1
1839600,5.79,59.05785,52.891763,6.1660879,19.636982,1,59.213018,18.067299,13.623812,11.737,1
1840680,6.018,59.007436,52.846616,6.1608192,19.694379,1,59.155621,17.910041,14.445751,11.8054,1
1842840,6.474,58.895461,52.740154,6.1553071,19.812108,1,59.037892,17.552841,16.114858,11.9422,1
1843200,6.55,58.875494,52.720501,6.1549931,19.832052,1,59.017948,17.488456,16.396754,11.965,1
1843200,6.55,58.875491,52.720501,6.1549897,19.832052,1,59.017948,17.488456,16.396754,11.965,1
1843200,6.55,58.875491,52.720501,6.1549897,19.832052,1,59.017948,17.488456,16.396754,11.965,1
1844280,6.802,58.814171,52.661655,6.152516,19.895919,1,58.954081,17.297668,16.443395,12.0406,1
1846440,7.306,58.689269,52.541538,6.147731,20.025368,1,58.824632,16.912839,16.534303,12.1918,1
1846800,7.39,58.668167,52.521212,6.1469555,20.047157,1,58.802843,16.848451,16.549155,12.217,1
1846800,7.39,58.668167,52.521212,6.1469555,20.047157,1,58.802843,16.848451,16.549155,12.217,1
1850400,8.9,58.301242,52.172125,6.1291175,20.433471,1,58.416529,15.821472,16.820632,12.67,1
1850400,8.9,58.301242,52.172125,6.1291175,20.433471,1,58.416529,15.821472,16.820632,12.67,1
1850724,9.0188,58.270271,52.141794,6.1284767,20.464649,1,58.385351,15.733554,16.841931,12.70564,1
1851372,9.2564,58.210331,52.083308,6.1270224,20.525551,1,58.324449,15.564921,16.884458,12.77692,1
1854000,10.22,57.971009,51.852387,6.118622,20.772689,1,58.077311,14.915689,17.056539,13.066,1
1854000,10.22,57.971009,51.852387,6.118622,20.772689,1,58.077311,14.915689,17.056539,13.066,1
1854000,10.22,57.971009,51.852387,6.118622,20.772689,1,58.077311,14.915689,17.056539,13.066,1
1857240,10.076,57.989212,51.860244,6.1289679,20.738743,1,58.111257,14.951034,17.031017,13.0228,1
1857600,10.06,57.991358,51.861302,6.1300563,20.734946,1,58.115054,14.955388,17.02818,13.018,1
1857600,10.06,57.991358,51.861302,6.1300563,20.734946,1,58.115054,14.955388,17.02818,13.018,1
1857600,10.06,57.991358,51.861302,6.1300563,20.734946,1,58.115054,14.955388,17.02818,13.018,1
1858680,9.94,58.019475,51.887106,6.1323693,20.703961,1,58.146039,15.028856,17.006778,12.982,1
1860840,9.7,58.078755,51.9438,6.1349554,20.64207,1,58.20793,15.187573,16.96393,12.91,1
1861200,9.66,58.089014,51.953883,6.135131,20.631767,1,58.218233,15.215531,16.956783,12.898,1
1861200,9.66,58.089014,51.953883,6.135131,20.631767,1,58.218233,15.215531,16.956783,12.898,1
1861200,9.66,58.089014,51.953883,6.135131,20.631767,1,58.218233,15.215531,16.956783,12.898,1
1864800,9.96,58.02281,51.894894,6.1279162,20.70766,1,58.14234,15.04502,17.010276,12.988,1
1864800,9.96,58.02281,51.894894,6.1279162,20.70766,1,58.14234,15.04502,17.010276,12.988,1
1864800,9.96,58.02281,51.894894,6.1279162,20.70766,1,58.14234,15.04502,17.010276,12.988,1
1865124,10.0662,58.004451,51.880644,6.1238067,20.732303,1,58.117697,15.000862,17.029134,13.01986,1
1865772,10.2786,57.956633,51.838826,6.1178076,20.788013,1,58.061987,14.879175,17.067003,13.08358,1
1867942.3,10.989985,57.777057,51.664378,6.1126791,20.971428,1,57.878572,14.408212,17.193622,13.296995,1
1868400,11.14,57.737026,51.623697,6.1133296,21.009675,1,57.840325,14.302769,17.220281,13.342,1
1868400,11.14,57.737026,51.623697,6.1133296,21.009675,1,57.840325,14.302769,17.220281,13.342,1
1868400,11.14,57.737026,51.623697,6.1133296,21.009675,1,57.840325,14.302769,17.220281,13.342,1
1869388.5,11.255327,57.703561,51.589141,6.1144197,21.040666,1,57.809334,14.216076,17.240839,13.376598,1
