delta time[s],outdoor temperature[°C],flow temperature[°C],return flow temperature[°C],f-r diff[K],room temperature[°C],pump I/O,boiler heating temperature[°C],pressure[bar],drinking water temperature boiler[°C]
86400,4.8,51.608084,43.567686,8.0403984,17.268789,1,51.581211,1.0457448,1
86482.539,4.781658,51.576984,43.501123,8.075861,17.224856,1,51.625144,1.0457433,1
86532.062,4.7706528,51.564014,43.465063,8.0989511,17.200361,1,51.649639,1.0457411,1
86581.586,4.7596477,51.558339,43.438124,8.1202155,17.180098,1,51.669902,1.0457376,1
86800.802,4.7109328,51.558596,43.400016,8.1585796,17.129898,1,51.720102,1.0457299,1
87020.019,4.662218,51.575629,43.417797,8.1578318,17.114468,1,51.735532,1.0457287,1
87239.236,4.6135032,51.588723,43.432134,8.1565898,17.104023,1,51.745977,1.0457276,1
87595.408,4.5343538,51.608018,43.451414,8.1566045,17.084104,1,51.765896,1.0457262,1
88488.834,4.3358146,51.657404,43.498246,8.1591588,17.032741,1,51.817259,1.0457214,1
89844.95,4.0344556,51.732158,43.570967,8.1611901,16.955564,1,51.894436,1.0457149,1
90000,4,51.740692,43.579378,8.1613141,16.946786,1,51.903214,1.0457142,1
90000,4,51.740692,43.579378,8.1613141,16.946786,1,51.903214,1.0457142,1
90000,4,51.740692,43.579378,8.1613141,16.946786,1,51.903214,1.0457142,1
93184.019,3.1155502,51.957916,43.786838,8.1710783,16.719695,1,52.130305,1.045694,1
93600,3,51.98632,43.813983,8.1723369,16.690025,1,52.159975,1.0456913,1
93600,3,51.98632,43.813983,8.1723369,16.690025,1,52.159975,1.0456913,1
93600,3,51.98632,43.813983,8.1723369,16.690025,1,52.159975,1.0456913,1
94680,2.88,52.023107,43.853068,8.170039,16.657778,1,52.192222,1.0456886,1
96840,2.64,52.084261,43.913597,8.1706643,16.596836,1,52.253164,1.0456833,1
97200,2.6,52.093046,43.92166,8.1713858,16.587047,1,52.262953,1.0456824,1
97200,2.6,52.093046,43.92166,8.1713858,16.587047,1,52.262953,1.0456824,1
100800,2,52.240019,44.061634,8.1783843,16.432503,1,52.417497,1.0456688,1
100800,2,52.240019,44.061634,8.1783843,16.432503,1,52.417497,1.0456688,1
100897.2,1.973,52.244684,44.065675,8.1790085,16.426789,1,52.423211,1.0456683,1
101091.6,1.919,52.255427,44.074719,8.1807079,16.413477,1,52.436523,1.0456671,1
101977.43,1.6729363,52.31571,44.130724,8.1849855,16.34832,1,52.50168,1.0456613,1
103119.38,1.3557277,52.395192,44.208635,8.1865562,16.267941,1,52.582059,1.0456542,1
104400,1,52.483687,44.294314,8.1893729,16.17695,1,52.67305,1.0456463,1
104400,1,52.483687,44.294314,8.1893729,16.17695,1,52.67305,1.0456463,1
104400,1,52.483687,44.294314,8.1893729,16.17695,1,52.67305,1.0456463,1
106462.49,1.3437484,52.417013,44.239711,8.1773021,16.261444,1,52.588556,1.0456539,1
108000,1.6,52.361819,44.19107,8.1707483,16.3258,1,52.5242,1.0456596,1
108000,1.6,52.361819,44.19107,8.1707483,16.3258,1,52.5242,1.0456596,1
111124.11,1.079315,52.469532,44.283707,8.1858248,16.196415,1,52.653585,1.0456481,1
111600,1,52.486225,44.298234,8.1879911,16.176641,1,52.673359,1.0456463,1
111600,1,52.486225,44.298234,8.1879911,16.176641,1,52.673359,1.0456463,1
111600,1,52.486225,44.298234,8.1879911,16.176641,1,52.673359,1.0456463,1
111618.36,1.0051003,52.492979,44.299175,8.1938048,16.17592,1,52.704682,1.0456456,1
111655.08,1.015301,52.51356,44.301957,8.2116027,16.175879,1,52.765927,1.0456424,1
111704.47,1.0290198,52.553295,44.311661,8.2416336,16.181827,1,52.842292,1.0456343,1
111765.38,1.045938,52.607064,44.339617,8.2674469,16.199996,1,52.925632,1.0456241,1
111929.31,1.0914744,52.765021,44.473519,8.291502,16.284647,1,53.1142,1.0456062,1
112129.74,1.1471513,52.965706,44.672951,8.292756,16.419638,1,53.31327,1.045589,1
112498.64,1.2496232,53.326242,45.03495,8.2912918,16.678043,1,53.669696,1.0455588,1
113007.11,1.3908627,53.820965,45.526529,8.294436,17.029798,1,54.165379,1.0455168,1
114444.38,1.7901065,55.221091,46.919201,8.3018901,18.025282,1,55.565358,1.0453971,1
115200,2,55.957244,47.651769,8.305475,18.548782,1,56.301218,1.045334,1
115200,2,55.957244,47.651769,8.305475,18.548782,1,56.301218,1.045334,1
115200,2,55.957244,47.651769,8.305475,18.548782,1,56.301218,1.045334,1
115261.59,1.9914461,55.981277,47.70358,8.2776972,18.583628,1,56.266372,1.0453351,1
115298.54,1.9863138,55.991854,47.732407,8.2594472,18.602793,1,56.247207,1.0453367,1
115335.49,1.9811815,55.997483,47.75604,8.2414436,18.618198,1,56.231802,1.0453393,1
115387.22,1.973997,56.002581,47.779079,8.2235016,18.633479,1,56.216521,1.0453426,1
115438.95,1.9668125,56.005421,47.792005,8.2134166,18.642851,1,56.207149,1.0453444,1
115618.78,1.9418365,56.008877,47.806935,8.2019422,18.652563,1,56.197437,1.0453464,1
115798.6,1.9168605,56.01183,47.807745,8.2040857,18.645972,1,56.204028,1.0453459,1
116020.55,1.8860348,56.018916,47.812642,8.2062746,18.636556,1,56.213444,1.0453448,1
116242.49,1.8552092,56.026682,47.820248,8.2064337,18.628479,1,56.221521,1.0453442,1
117352.22,1.701081,56.06505,47.857296,8.2077543,18.589015,1,56.260985,1.0453407,1
118203.65,1.5828269,56.094453,47.885565,8.2088875,18.558637,1,56.291363,1.045338,1
118800,1.5,56.115051,47.905374,8.2096771,18.537361,1,56.312639,1.0453361,1
118800,1.5,56.115051,47.905374,8.2096771,18.537361,1,56.312639,1.0453361,1
118800,1.5,56.115051,47.905374,8.2096771,18.537361,1,56.312639,1.0453361,1
119404.82,1.5840028,56.104435,47.900238,8.2041967,18.556271,1,56.293729,1.0453379,1
120614.46,1.7520085,56.066392,47.867295,8.1990968,18.600756,1,56.249244,1.045342,1
121824.1,1.9200141,56.022022,47.82256,8.1994626,18.643639,1,56.206361,1.0453457,1
122400,2,56.001731,47.80251,8.1992207,18.663911,1,56.186089,1.0453475,1
122400,2,56.001731,47.80251,8.1992207,18.663911,1,56.186089,1.0453475,1
122400,2,56.001731,47.80251,8.1992207,18.663911,1,56.186089,1.0453475,1
122762.89,1.8991966,56.014226,47.809302,8.2049237,18.642517,1,56.207483,1.0453456,1
123488.68,1.6975898,56.05726,47.844557,8.2127029,18.589185,1,56.260815,1.0453406,1
124214.46,1.4959831,56.111059,47.89799,8.2130688,18.536353,1,56.313647,1.0453359,1
125310.05,1.1916525,56.18487,47.969298,8.2155714,18.459991,1,56.390009,1.0453292,1
126000,1,56.231781,48.014134,8.2176467,18.410977,1,56.439023,1.0453249,1
126000,1,56.231781,48.014134,8.2176467,18.410977,1,56.439023,1.0453249,1
126000,1,56.231781,48.014134,8.2176467,18.410977,1,56.439023,1.0453249,1
127336.41,1.4454689,56.147249,47.946271,8.2009779,18.519338,1,56.330662,1.0453347,1
129600,2.2,55.968758,47.780879,8.1878791,18.713256,1,56.136744,1.0453521,1
129600,2.2,55.968758,47.780879,8.1878791,18.713256,1,56.136744,1.0453521,1
130791.84,2.7959176,55.821418,47.639423,8.1819951,18.866162,1,55.983838,1.0453657,1
133175.51,3.9877527,55.525354,47.35429,8.1710636,19.172183,1,55.677817,1.0453929,1
133200,4,55.5223,47.351342,8.1709581,19.175329,1,55.674671,1.0453931,1
133200,4,55.5223,47.351342,8.1709581,19.175329,1,55.674671,1.0453931,1
133200,4,55.5223,47.351342,8.1709581,19.175329,1,55.674671,1.0453931,1
133524,4.09,55.492824,47.319939,8.1728854,19.200894,1,55.649106,1.0453954,1
134172,4.27,55.443726,47.268844,8.174882,19.246146,1,55.603854,1.0453993,1
136800,5,55.26396,47.096076,8.1678839,19.432767,1,55.417233,1.0454157,1
136800,5,55.26396,47.096076,8.1678839,19.432767,1,55.417233,1.0454157,1
136800,5,55.26396,47.096076,8.1678839,19.432767,1,55.417233,1.0454157,1
138910.27,5.4103299,55.158272,46.992567,8.1657048,19.539252,1,55.310748,1.0454252,1
140400,5.7,55.084648,46.92085,8.1637986,19.614081,1,55.235919,1.0454318,1
140400,5.7,55.084648,46.92085,8.1637986,19.614081,1,55.235919,1.0454318,1
140400,5.7,55.084648,46.92085,8.1637986,19.614081,1,55.235919,1.0454318,1
144000,6,55.006631,46.843374,8.1632567,19.691269,1,55.158731,1.0454386,1
144000,6,55.006631,46.843374,8.1632567,19.691269,1,55.158731,1.0454386,1
144000,6,55.006631,46.843374,8.1632567,19.691269,1,55.158731,1.0454386,1
147600,7,54.766505,46.616673,8.1498316,19.946674,1,54.903326,1.0454613,1
147600,7,54.766505,46.616673,8.1498316,19.946674,1,54.903326,1.0454613,1
147600,7,54.766505,46.616673,8.1498316,19.946674,1,54.903326,1.0454613,1
151200,5.7,55.062029,46.885875,8.1761537,19.617289,1,55.232711,1.0454319,1
151200,5.7,55.062029,46.885875,8.1761537,19.617289,1,55.232711,1.0454319,1
151200,5.7,55.062029,46.885875,8.1761537,19.617289,1,55.232711,1.0454319,1
152208.45,5.7840371,55.058012,46.890381,8.167631,19.634679,1,55.215321,1.0454335,1
154225.34,5.9521114,55.02018,46.85797,8.1622102,19.679476,1,55.170524,1.0454377,1
154800,6,55.005143,46.842391,8.1627515,19.693137,1,55.156863,1.0454389,1
154800,6,55.005143,46.842391,8.1627515,19.693137,1,55.156863,1.0454389,1
154800,6,55.005143,46.842391,8.1627515,19.693137,1,55.156863,1.0454389,1
156816.89,6.5602475,54.875427,46.721334,8.1540927,19.833662,1,55.016338,1.0454514,1
158400,7,54.770543,46.622199,8.1483446,19.945195,1,54.904805,1.0454612,1
158400,7,54.770543,46.622199,8.1483446,19.945195,1,54.904805,1.0454612,1
159480,7.21,54.711703,46.562812,8.1488904,20.001573,1,54.848427,1.0454662,1
161640,7.63,54.605841,46.459361,8.1464798,20.108938,1,54.741062,1.0454757,1
162000,7.7,54.589535,46.44388,8.1456542,20.126257,1,54.723743,1.0454772,1
162000,7.7,54.589535,46.44388,8.1456542,20.126257,1,54.723743,1.0454772,1
162324,7.547,54.606059,46.451339,8.1547201,20.095071,1,54.754929,1.0454744,1
162972,7.241,54.668719,46.500539,8.1681802,20.013895,1,54.836105,1.0454669,1
163620,6.935,54.75095,46.581738,8.1692123,19.932645,1,54.917355,1.0454596,1
164458.03,6.5392645,54.846714,46.675126,8.1715875,19.83449,1,55.01551,1.0454511,1
165600,6,54.981411,46.803587,8.1778237,19.693838,1,55.156162,1.0454386,1
165600,6,54.981411,46.803587,8.1778237,19.693838,1,55.156162,1.0454386,1
165600,6,54.981411,46.803587,8.1778237,19.693838,1,55.156162,1.0454386,1
165979.57,6,54.997267,46.826174,8.1710927,19.689186,1,55.160814,1.0454382,1
166738.72,6,55.005826,46.842269,8.1635573,19.691627,1,55.158373,1.0454387,1
168658.1,6,55.000408,46.833811,8.1665964,19.692176,1,55.157824,1.0454388,1
169200,6,54.998108,46.829515,8.1685924,19.69156,1,55.15844,1.0454386,1
169200,6,54.998108,46.829515,8.1685924,19.69156,1,55.15844,1.0454386,1
169200,6,54.998108,46.829515,8.1685924,19.69156,1,55.15844,1.0454386,1
169212.16,5.9966213,54.995444,46.829845,8.1655986,19.691196,1,55.138532,1.0454388,1
169236.49,5.989864,54.985866,46.830349,8.1555172,19.690213,1,55.098972,1.0454399,1
169260.82,5.9831067,54.970317,46.830132,8.1401848,19.688364,1,55.060277,1.0454428,1
169291.98,5.9744489,54.947037,46.827063,8.1199738,19.68379,1,55.012903,1.0454482,1
169345.28,5.9596432,54.90325,46.80996,8.0932903,19.669475,1,54.938384,1.0454574,1
169475.16,5.9235662,54.783288,46.719562,8.0637262,19.609798,1,54.781599,1.0454733,1
169666.86,5.8703161,54.593239,46.537054,8.0561844,19.488301,1,54.583595,1.0454908,1
170044.25,5.7654871,54.223719,46.166075,8.057644,19.225521,1,54.217401,1.0455219,1
170501.92,5.6383554,53.779987,45.724432,8.0555552,18.908735,1,53.771398,1.0455595,1
171664.95,5.3152917,52.650454,44.601503,8.0489507,18.10601,1,52.63574,1.0456561,1
172800,5,51.548466,43.504521,8.043945,17.321581,1,51.528419,1.0457496,1
172800,5,51.548466,43.504521,8.043945,17.321581,1,51.528419,1.0457496,1
172800,5,51.548466,43.504521,8.043945,17.321581,1,51.528419,1.0457496,1
172904.67,5,51.517062,43.43161,8.0854519,17.270206,1,51.579794,1.045747,1
172967.48,5,51.504859,43.394044,8.1108149,17.243607,1,51.606393,1.0457441,1
173030.28,5,51.500398,43.369883,8.1305149,17.225414,1,51.624586,1.0457405,1
173301.05,5,51.498667,43.345408,8.1532591,17.197669,1,51.652331,1.045736,1
173571.83,5,51.503579,43.35619,8.1473882,17.201578,1,51.648422,1.0457368,1
173911.71,5,51.502586,43.35564,8.146946,17.202919,1,51.647081,1.0457368,1
174332.61,5,51.50269,43.355388,8.1473014,17.20222,1,51.64778,1.0457369,1
175151.35,5,51.502664,43.355361,8.1473025,17.202489,1,51.647511,1.0457367,1
175970.09,5,51.502715,43.355559,8.1471556,17.202372,1,51.647628,1.0457369,1
176400,5,51.50275,43.355681,8.1470692,17.202249,1,51.647751,1.0457371,1
176400,5,51.50275,43.355681,8.1470692,17.202249,1,51.647751,1.0457371,1
176400,5,51.50275,43.355681,8.1470692,17.202249,1,51.647751,1.0457371,1
179316.18,4.1899488,51.691572,43.530647,8.1609255,16.996002,1,51.853998,1.0457186,1
180000,4,51.736231,43.572251,8.1639805,16.947569,1,51.902431,1.0457142,1
180000,4,51.736231,43.572251,8.1639805,16.947569,1,51.902431,1.0457142,1
180000,4,51.736231,43.572251,8.1639805,16.947569,1,51.902431,1.0457142,1
180324,4.009,51.745204,43.585254,8.1599506,16.945708,1,51.904292,1.0457141,1
180972,4.027,51.747818,43.593517,8.1543011,16.951756,1,51.898244,1.0457148,1
183098.75,4.0860765,51.729087,43.573764,8.1553233,16.968107,1,51.881893,1.0457163,1
183600,4.1,51.721808,43.564037,8.1577717,16.971401,1,51.878599,1.0457165,1
183600,4.1,51.721808,43.564037,8.1577717,16.971401,1,51.878599,1.0457165,1
183600,4.1,51.721808,43.564037,8.1577717,16.971401,1,51.878599,1.0457165,1
186281.24,4.0255211,51.743213,43.586323,8.1568903,16.952038,1,51.897962,1.0457148,1
187200,4,51.750357,43.593673,8.1566845,16.945424,1,51.904576,1.0457142,1
187200,4,51.750357,43.593673,8.1566845,16.945424,1,51.904576,1.0457142,1
187200,4,51.750357,43.593673,8.1566845,16.945424,1,51.904576,1.0457142,1
190800,4,51.750939,43.594645,8.1562943,16.945412,1,51.904588,1.0457143,1
190800,4,51.750939,43.594645,8.1562943,16.945412,1,51.904588,1.0457143,1
194400,4.2,51.703768,43.550592,8.1531755,16.996475,1,51.853525,1.0457188,1
194400,4.2,51.703768,43.550592,8.1531755,16.996475,1,51.853525,1.0457188,1
194400,4.2,51.703768,43.550592,8.1531755,16.996475,1,51.853525,1.0457188,1
198000,4,51.748582,43.59111,8.1574715,16.945818,1,51.904182,1.0457143,1
198000,4,51.748582,43.59111,8.1574715,16.945818,1,51.904182,1.0457143,1
198000,4,51.748582,43.59111,8.1574715,16.945818,1,51.904182,1.0457143,1
198018.35,4.0050976,51.754615,43.591453,8.163162,16.945865,1,51.93472,1.0457136,1
198055.05,4.0152928,51.773751,43.593006,8.1807451,16.947133,1,51.994624,1.0457106,1
198101.59,4.0282194,51.809433,43.600197,8.2092356,16.953478,1,52.065838,1.0457032,1
198158.55,4.0440416,51.857823,43.623013,8.2348101,16.96999,1,52.14426,1.0456936,1
198306.19,4.0850532,51.99683,43.735516,8.2613136,17.042543,1,52.317777,1.0456767,1
198499.41,4.1387238,52.189483,43.923825,8.2656575,17.169001,1,52.513342,1.0456597,1
198874.31,4.242865,52.556665,44.292294,8.2643709,17.430974,1,52.876216,1.0456289,1
199361.57,4.3782134,53.030516,44.763633,8.2668828,17.768469,1,53.350811,1.0455888,1
200611.55,4.7254309,54.247306,45.973618,8.2736881,18.633312,1,54.569274,1.0454849,1
201600,5,55.209549,46.931159,8.2783891,19.31771,1,55.53229,1.0454031,1
201600,5,55.209549,46.931159,8.2783891,19.31771,1,55.53229,1.0454031,1
201600,5,55.209549,46.931159,8.2783891,19.31771,1,55.53229,1.0454031,1
201712.5,4.9843752,55.241677,47.007445,8.2342325,19.368907,1,55.481093,1.0454061,1
201780,4.9750003,55.254008,47.046002,8.2080058,19.394337,1,55.455663,1.0454091,1
201847.5,4.9656255,55.258658,47.069486,8.1891721,19.409623,1,55.440377,1.0454126,1
201915,4.9562506,55.261357,47.080216,8.181141,19.417041,1,55.432959,1.0454141,1
201982.49,4.9468757,55.262463,47.084495,8.1779676,19.419735,1,55.430265,1.0454145,1
202151.51,4.9234018,55.26538,47.088899,8.1764806,19.417569,1,55.432431,1.0454147,1
202490.93,4.8762591,55.275411,47.096094,8.1793167,19.404094,1,55.445906,1.0454134,1
202830.36,4.8291163,55.287499,47.10785,8.1796482,19.391688,1,55.458312,1.0454123,1
203383.21,4.7523313,55.306632,47.126491,8.1801406,19.372263,1,55.477737,1.0454106,1
204347.44,4.6184116,55.339832,47.158332,8.1814993,19.337729,1,55.512271,1.0454075,1
205200,4.5,55.369177,47.186404,8.1827727,19.30708,1,55.54292,1.0454048,1
205200,4.5,55.369177,47.186404,8.1827727,19.30708,1,55.54292,1.0454048,1
205200,4.5,55.369177,47.186404,8.1827727,19.30708,1,55.54292,1.0454048,1
207958.79,4.8831657,55.28601,47.113304,8.1727057,19.403815,1,55.446185,1.0454135,1
208800,5,55.260024,47.09006,8.1699637,19.433416,1,55.416584,1.0454162,1
208800,5,55.260024,47.09006,8.1699637,19.433416,1,55.416584,1.0454162,1
208800,5,55.260024,47.09006,8.1699637,19.433416,1,55.416584,1.0454162,1
212400,5,55.251574,47.077387,8.1741869,19.435097,1,55.414903,1.0454163,1
212400,5,55.251574,47.077387,8.1741869,19.435097,1,55.414903,1.0454163,1
216000,5.5,55.13306,46.966316,8.1667439,19.562385,1,55.287615,1.0454276,1
216000,5.5,55.13306,46.966316,8.1667439,19.562385,1,55.287615,1.0454276,1
216000,5.5,55.13306,46.966316,8.1667439,19.562385,1,55.287615,1.0454276,1
219600,7,54.772629,46.626116,8.146513,19.94579,1,54.90421,1.0454617,1
219600,7,54.772629,46.626116,8.146513,19.94579,1,54.90421,1.0454617,1
223200,8,54.518569,46.378304,8.1402651,20.203753,1,54.646247,1.0454845,1
223200,8,54.518569,46.378304,8.1402651,20.203753,1,54.646247,1.0454845,1
223200,8,54.518569,46.378304,8.1402651,20.203753,1,54.646247,1.0454845,1
226800,9.7,54.1046,45.983997,8.1206034,20.639019,1,54.210981,1.0455231,1
226800,9.7,54.1046,45.983997,8.1206034,20.639019,1,54.210981,1.0455231,1
226800,9.7,54.1046,45.983997,8.1206034,20.639019,1,54.210981,1.0455231,1
227124,9.727,54.085694,45.960846,8.1248478,20.650358,1,54.199642,1.0455241,1
227772,9.781,54.064697,45.934218,8.1304792,20.662648,1,54.187352,1.045525,1
229414.04,9.917837,54.035002,45.907457,8.1275457,20.696562,1,54.153438,1.045528,1
230400,10,54.015595,45.890023,8.1255718,20.718392,1,54.131608,1.04553,1
230400,10,54.015595,45.890023,8.1255718,20.718392,1,54.131608,1.04553,1
230892.61,10.273674,53.962242,45.845255,8.116987,20.78432,1,54.06568,1.0455358,1
231877.84,10.821022,53.832808,45.726527,8.1062803,20.926944,1,53.923056,1.0455487,1
233217.07,11.565041,53.643768,45.541529,8.1022396,21.118165,1,53.731835,1.0455655,1
234000,12,53.534224,45.434537,8.0996867,21.229457,1,53.620543,1.0455752,1
234000,12,53.534224,45.434537,8.0996867,21.229457,1,53.620543,1.0455752,1
234000,12,53.534224,45.434537,8.0996867,21.229457,1,53.620543,1.0455752,1
235695.76,11.434748,53.640181,45.518214,8.1219677,21.090779,1,53.759221,1.0455627,1
237600,10.8,53.781088,45.644123,8.1369647,20.929737,1,53.920263,1.0455482,1
237600,10.8,53.781088,45.644123,8.1369647,20.929737,1,53.920263,1.0455482,1
237600,10.8,53.781088,45.644123,8.1369647,20.929737,1,53.920263,1.0455482,1
237779,10.809944,53.796265,45.663547,8.1327172,20.922898,1,53.927102,1.0455475,1
238137,10.829833,53.808166,45.68587,8.1222956,20.927503,1,53.922497,1.0455481,1
238661.58,10.858977,53.797869,45.679761,8.1181075,20.942166,1,53.907834,1.0455499,1
239186.16,10.88812,53.790647,45.669344,8.1213029,20.945331,1,53.904669,1.0455499,1
240407.61,10.955979,53.774482,45.656054,8.1184281,20.965172,1,53.884828,1.0455517,1
241200,11,53.763343,45.64545,8.117893,20.976757,1,53.873243,1.0455528,1
241200,11,53.763343,45.64545,8.117893,20.976757,1,53.873243,1.0455528,1
241309.93,10.969464,53.764236,45.644229,8.1200071,20.972134,1,53.877866,1.0455524,1
241529.79,10.908391,53.771297,45.646179,8.125118,20.957155,1,53.892845,1.045551,1
242463.03,10.649158,53.83456,45.701987,8.1325733,20.88515,1,53.96485,1.0455443,1
243396.27,10.389924,53.900171,45.768697,8.1314746,20.821873,1,54.028127,1.0455389,1
244522.17,10.077176,53.976772,45.840247,8.1365248,20.739577,1,54.110423,1.0455316,1
244800,10,53.995501,45.857254,8.1382475,20.718813,1,54.131187,1.0455297,1
244800,10,53.995501,45.857254,8.1382475,20.718813,1,54.131187,1.0455297,1
244800,10,53.995501,45.857254,8.1382475,20.718813,1,54.131187,1.0455297,1
245368.7,9.9368113,54.018178,45.883639,8.1345388,20.702293,1,54.147707,1.0455283,1
246506.1,9.8104338,54.052127,45.919256,8.1328707,20.671266,1,54.178734,1.0455257,1
248400,9.6,54.102827,45.966724,8.1361037,20.616804,1,54.233196,1.0455209,1
248400,9.6,54.102827,45.966724,8.1361037,20.616804,1,54.233196,1.0455209,1
248400,9.6,54.102827,45.966724,8.1361037,20.616804,1,54.233196,1.0455209,1
250435.4,8.6953772,54.313851,46.162514,8.1513366,20.386832,1,54.463168,1.0455005,1
252000,8,54.480354,46.319364,8.1609903,20.209141,1,54.640859,1.0454847,1
252000,8,54.480354,46.319364,8.1609903,20.209141,1,54.640859,1.0454847,1
252000,8,54.480354,46.319364,8.1609903,20.209141,1,54.640859,1.0454847,1
253080,7.7,54.566432,46.407891,8.1585407,20.129114,1,54.720886,1.0454777,1
255240,7.1,54.718061,46.556604,8.161457,19.976095,1,54.873905,1.0454643,1
255600,7,54.740971,46.578091,8.1628805,19.951353,1,54.898647,1.0454621,1
255600,7,54.740971,46.578091,8.1628805,19.951353,1,54.898647,1.0454621,1
255600,7,54.740971,46.578091,8.1628805,19.951353,1,54.898647,1.0454621,1
255608.75,6.999514,54.739882,46.578611,8.1612707,19.950632,1,54.884788,1.0454621,1
255626.24,6.998542,54.735094,46.579628,8.1554661,19.949184,1,54.857076,1.0454625,1
255675.06,6.9958298,54.706445,46.579978,8.1264666,19.943878,1,54.781017,1.0454679,1
255723.88,6.9931177,54.668067,46.571636,8.0964308,19.93464,1,54.70889,1.0454769,1
255772.7,6.9904055,54.626017,46.549882,8.0761353,19.92018,1,54.641985,1.0454848,1
255905.55,6.9830249,54.497112,46.447333,8.0497787,19.862056,1,54.47869,1.0455004,1
256115.76,6.9713466,54.278807,46.238175,8.040632,19.739487,1,54.250911,1.0455208,1
256437.5,6.9534725,53.947015,45.905352,8.0416629,19.53403,1,53.920144,1.0455486,1
256957.82,6.9245653,53.413853,45.376045,8.0378076,19.204175,1,53.382783,1.045594,1
258030.62,6.8649658,52.311974,44.282288,8.0296856,18.524524,1,52.27445,1.0456882,1
259200,6.8,51.112029,43.09002,8.022009,17.783285,1,51.066715,1.0457906,1
259200,6.8,51.112029,43.09002,8.022009,17.783285,1,51.066715,1.0457906,1
259320,6.773334,51.07659,43.006514,8.0700753,17.725804,1,51.124196,1.0457872,1
259392,6.7573344,51.063579,42.964847,8.0987319,17.69531,1,51.15469,1.0457838,1
259463.99,6.7413348,51.060645,42.940762,8.1198836,17.673023,1,51.176977,1.0457798,1
259535.99,6.7253352,51.061609,42.931542,8.1300672,17.657897,1,51.192103,1.0457776,1
259607.99,6.7093356,51.065383,42.930218,8.1351652,17.647561,1,51.202439,1.0457764,1
259769.59,6.6734248,51.075598,42.936424,8.1391734,17.633079,1,51.216921,1.0457747,1
260107.66,6.5982974,51.095903,42.95737,8.1385327,17.613926,1,51.236074,1.0457731,1
260445.73,6.5231701,51.114409,42.975473,8.1389364,17.595245,1,51.254755,1.0457714,1
261140.59,6.3687589,51.152588,43.012034,8.1405532,17.555247,1,51.294753,1.0457679,1
262800,6,51.244157,43.100172,8.143985,17.460263,1,51.389737,1.0457596,1
262800,6,51.244157,43.100172,8.143985,17.460263,1,51.389737,1.0457596,1
262800,6,51.244157,43.100172,8.143985,17.460263,1,51.389737,1.0457596,1
265013.61,5.3851088,51.394439,43.243855,8.1505836,17.302896,1,51.547104,1.0457457,1
266400,5,51.489062,43.334551,8.1545113,17.204178,1,51.645822,1.045737,1
266400,5,51.489062,43.334551,8.1545113,17.204178,1,51.645822,1.045737,1
266400,5,51.489062,43.334551,8.1545113,17.204178,1,51.645822,1.045737,1
270000,4.5,51.620178,43.464672,8.1555062,17.074497,1,51.775503,1.0457257,1
